Студент: Дмитрий         | Зачетка: 49498 | Балл: 29
Студент: Елена           | Зачетка: 57775 | Балл: 54
Студент: Мария           | Зачетка: 95699 | Балл: 55
Студент: Елена           | Зачетка: 61869 | Балл: 27
Студент: Анна            | Зачетка: 83712 | Балл: 13
Студент: Алексей         | Зачетка: 67931 | Балл: 60
Студент: Дмитрий         | Зачетка: 97488 | Балл: 18
Студент: Иван            | Зачетка: 55105 | Балл: 1
Студент: Алексей         | Зачетка: 18208 | Балл: 14
Студент: Мария           | Зачетка: 70945 | Балл: 47
Студент: Иван            | Зачетка: 51651 | Балл: 57
Студент: Иван            | Зачетка: 44278 | Балл: 14
Студент: Алексей         | Зачетка: 71606 | Балл: 62
Студент: Мария           | Зачетка: 84905 | Балл: 65
Студент: Мария           | Зачетка: 24437 | Балл: 24
Студент: Иван            | Зачетка: 83886 | Балл: 28
Студент: Елена           | Зачетка: 22224 | Балл: 30
Студент: Елена           | Зачетка: 31070 | Балл: 15
Студент: Анна            | Зачетка: 64069 | Балл: 74
Студент: Елена           | Зачетка: 35826 | Балл: 68
Студент: Елена           | Зачетка: 14283 | Балл: 4
Студент: Елена           | Зачетка: 79691 | Балл: 97
Студент: Елена           | Зачетка: 60851 | Балл: 0
Студент: Елена           | Зачетка: 28051 | Балл: 75
Студент: Дмитрий         | Зачетка: 77011 | Балл: 48
Студент: Алексей         | Зачетка: 65160 | Балл: 42
Студент: Мария           | Зачетка: 92545 | Балл: 26
Студент: Елена           | Зачетка: 73207 | Балл: 47
Студент: Дмитрий         | Зачетка: 18239 | Балл: 86
Студент: Мария           | Зачетка: 44395 | Балл: 4
Студент: Иван            | Зачетка: 35311 | Балл: 51
Студент: Дмитрий         | Зачетка: 63545 | Балл: 28
Студент: Иван            | Зачетка: 29791 | Балл: 57
Студент: Иван            | Зачетка: 86131 | Балл: 62
Студент: Анна            | Зачетка: 93049 | Балл: 75
Студент: Анна            | Зачетка: 18704 | Балл: 58
Студент: Дмитрий         | Зачетка: 92299 | Балл: 25
Студент: Алексей         | Зачетка: 58869 | Балл: 6
Студент: Елена           | Зачетка: 81958 | Балл: 73
Студент: Елена           | Зачетка: 98425 | Балл: 3
Студент: Елена           | Зачетка: 20993 | Балл: 83
Студент: Анна            | Зачетка: 43490 | Балл: 28
Студент: Анна            | Зачетка: 73718 | Балл: 81
Студент: Анна            | Зачетка: 39273 | Балл: 95
Студент: Алексей         | Зачетка: 80163 | Балл: 41
Студент: Алексей         | Зачетка: 30953 | Балл: 71
Студент: Мария           | Зачетка: 16191 | Балл: 99
Студент: Иван            | Зачетка: 83938 | Балл: 69
Студент: Иван            | Зачетка: 62899 | Балл: 35
Студент: Анна            | Зачетка: 53758 | Балл: 5
Студент: Иван            | Зачетка: 48333 | Балл: 18
Студент: Иван            | Зачетка: 72846 | Балл: 1
Студент: Алексей         | Зачетка: 68516 | Балл: 50
Студент: Иван            | Зачетка: 95765 | Балл: 53
Студент: Елена           | Зачетка: 18350 | Балл: 6
Студент: Елена           | Зачетка: 67249 | Балл: 21
Студент: Елена           | Зачетка: 88694 | Балл: 75
Студент: Иван            | Зачетка: 55600 | Балл: 4
Студент: Алексей         | Зачетка: 54303 | Балл: 74
Студент: Алексей         | Зачетка: 71232 | Балл: 77
Студент: Мария           | Зачетка: 41541 | Балл: 87
Студент: Алексей         | Зачетка: 13339 | Балл: 53
Студент: Иван            | Зачетка: 82861 | Балл: 96
Студент: Алексей         | Зачетка: 32471 | Балл: 0
Студент: Иван            | Зачетка: 31239 | Балл: 28
Студент: Алексей         | Зачетка: 51826 | Балл: 16
Студент: Алексей         | Зачетка: 97602 | Балл: 81
Студент: Анна            | Зачетка: 75969 | Балл: 32
Студент: Алексей         | Зачетка: 31560 | Балл: 22
Студент: Иван            | Зачетка: 41057 | Балл: 22
Студент: Елена           | Зачетка: 44003 | Балл: 90
Студент: Дмитрий         | Зачетка: 98120 | Балл: 89
Студент: Дмитрий         | Зачетка: 12588 | Балл: 58
Студент: Мария           | Зачетка: 77586 | Балл: 75
Студент: Елена           | Зачетка: 39340 | Балл: 78
Студент: Елена           | Зачетка: 51795 | Балл: 46
Студент: Иван            | Зачетка: 39832 | Балл: 39
Студент: Елена           | Зачетка: 35869 | Балл: 84
Студент: Дмитрий         | Зачетка: 16160 | Балл: 31
Студент: Дмитрий         | Зачетка: 59783 | Балл: 89
Студент: Дмитрий         | Зачетка: 29814 | Балл: 54
Студент: Елена           | Зачетка: 24608 | Балл: 81
Студент: Мария           | Зачетка: 19672 | Балл: 92
Студент: Мария           | Зачетка: 51886 | Балл: 51
Студент: Дмитрий         | Зачетка: 22283 | Балл: 7
Студент: Иван            | Зачетка: 99030 | Балл: 72
